ID;SEZIONE;NOME IDROMETRO;NOME_BACIN;DATI_DA;NOME_DOMIN;COMUNE;PROV;REGIONE;BACINO;LON;LAT;AREA;CORR_TIME;CN;THR1;THR2;THR3;ALERTZONE;Q_ALLARME;Q_ARANCIONE;Q_ALLERTA;Fonte Q_soglia;StimaQoss;QUAL1_5;CALIBRATO;Err_Rel_Qp;NashSut;FonteSdD
159;Pioppa;Pioppa;Secchia;Secchia, Pioppa;PoBasin;NOVI DI MODENA;MO;EMILIA ROMAGNA;24;10.96492;44.85677;1560;10.9;69;780;960;1100;42;138;234;335;CF;Scala di deflusso;2;no;-0.469;0.19;ARPA Lombardia, 2016
-9999;Pistrino;Pistrino;Tevere;Tevere, Pistrino;TevereBasin;-;-;Lazio;-9999;12.1608;43.4967;100;3.0;-9999;310;370;490;-9999;56;73;110;CF;Scala di deflusso;4;si;-0.26;0.42;CF Umbria, 2018
-9999;Pittinuri;-;RiuSantaCaterina;RiuSantaCaterina, Pittinuri;SardegnaDomain;-;-;SARDEGNA;-9999;8.51;40.13;21.4;1.5;-9999;-9999;-9999;-9999;-9999;12;19;24;Statistica;-9999;-9999;no;-9999;-9999;N.D.
207;Pizzighettone;Pizzighettone;Adda;Adda, Pizzighettone;PoBasin;PIZZIGHETTONE;CR;LOMBARDIA;49;9.7792;45.1869;7260;23.3;-9999;80;150;210;63;731;1010;1253;CF;Scala di deflusso;3;no;-0.398;0.18;ARPA Lombardia, 2016
-9999;Pizzo SS18;Pizzo SS 18;Scuotrapiti;Scuotrapiti, Pizzo SS18;CalabriaDomain;-;-;CALABRIA;-9999;16.2142;38.7667;170;3.8;-9999;-9999;-9999;-9999;-9999;153;218;262;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Poggio a Caiano;Poggio a Caiano;Arno;Arno, Poggio a Caiano;ToscanaDomain;-;-;-;-9999;11.061;43.815;422;5.8;-9999;350;400;500;-9999;83;105;150;CF;Scala di deflusso;2;no;0.35;<-1;Regione Toscana, 2025
-9999;Pogli dOrtovero;Pogli d'Ortovero idrometro;Arroscia;Arroscia, Pogli dOrtovero;LiguriaDomain;Savona;SV;LIGURIA;-9999;8.06389;44.05444;202;4.1;-9999;300;350;500;1;227;301;552;CF;Scala di deflusso;3;si;-0.261;0.8;ARPAL, 2020
43;Policoro;Agri SS106;Agri;Agri, Policoro;BasilicataDomain;Policoro;MT;Basilicata;27;16.6906;40.224;1710;11.4;66;350;400;450;8;405;548;721;CF;Scala di deflusso;3;si;-0.51;0.61;Letteratura, 2020
105;Pollein;Pollein Dora Baltea;Dorabaltea;Dorabaltea, Pollein;PoBasin;POLLEIN;AO;VALLE D'AOSTA;32;7.35995;45.73556;1830;11.8;79;250;300;400;152;235;359;713;CF;Scala di deflusso;0;no;-0.731;<-1;N.D.
-9999;Polonghera;'Polonghera Varaita';Varaita;Varaita,Polonghera;PoBasin;-;-;-;-9999;7.6;44.8;598;6.9;-9999;230;280;380;-9999;115;145;204;CF;Scala di deflusso;2;no;-9999;-9999;Arpa Piemonte,2019
-9999;Ponte a Elsa;Ponte a Elsa;Arno;Arno, Ponte a Elsa;ToscanaDomain;-;-;TOSCANA;-9999;10.89638;43.68929;860;8.2;-9999;250;300;400;-9999;102;143;265;CF;Scala di deflusso;3;no;-0.017;<-1;Regione Toscana, 2025
-9999;Ponte a Signa;Ponte a Signa;Arno;Arno, Ponte a Signa;ToscanaDomain;-;-;-;-9999;11.093;43.773;5214;19.7;-9999;450;500;750;-9999;816;936;1558;CF;Scala di deflusso;3;no;-0.26;0.33;Regione Toscana, 2025
-9999;Ponte Alto;Ponte Alto;Secchia;Secchia, Ponte Alto;PoBasin;-;-;-;-9999;10.9;44.67;1368;10.2;-9999;500;800;1000;-9999;75;177;333;CF;Scala di deflusso;3;no;-0.29;0.71;ARPA Emilia Romagna, 2018
1;Ponte Annibale;Ponte Annibale;Volturno;Volturno, Ponte Annibale;VolturnoDomain;Capua;CE;Campania;14;14.2564;41.1316;5520;20.3;65;800;850;940;21;1200;1687;2028;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Ponte Belice;Belice a Ponte Belice;Belice;Belice, Ponte Belice;SiciliaDomain;CASTELVETRANO;TP;SICILIA;76;12.94278;37.71194;750;7.6;-9999;130;190;240;110;208;325;407;Statistica;-9999;-9999;no;-9999;-9999;N.D.
48;Ponte Besaro;-;Salso;Salso, Ponte Besaro;SiciliaDomain;Pietraperzia;EN;SICILIA;5;14.0855;37.4332;890;8.3;71;160;295;430;105;307;481;603;Statistica;-9999;-9999;no;-9999;-9999;N.D.
-9999;Ponte Brogliano;Ponte Brogliano;Agno;Agno, Ponte Brogliano;AdigeDomain;-;-;-;-9999;11.3698;45.5901;127;3.3;-9999;40;100;170;-9999;15;60;141;CF;Scala di deflusso;3;si;0.45;0.77;ARPAV, 2021
-9999;Ponte Buggianino;Ponte Buggianino;Nera;Nera, Ponte Buggianino;TevereBasin;-;-;Lazio;-9999;12.9492;42.8386;390;5.6;-9999;120;150;180;-9999;5;11;20;CF;Scala di deflusso;3;no;0.869;<-1;CF Umbria, 2018
